employee_id,month,department,overtime,performance_rating,job_satisfaction,environment_satisfaction,years_with_manager,complaint_from_team,complaint_about_job,volunteering,behavioral_change_flag,true_simulated_risk_pct,left_company
71,2025-01-01,Customer Support,1,2,2.3,3.7,0.3,0,1,0,0,17.5,0
71,2025-02-01,Customer Support,0,3,2.8,4.4,0.4,0,0,0,0,3.2,0
71,2025-03-01,Customer Support,1,3,2.3,3.9,0.5,0,0,1,0,6.4,0
71,2025-04-01,Customer Support,0,1,2.8,4.6,0.6,0,0,0,0,2.2,0
71,2025-05-01,Customer Support,0,2,3.2,4.3,0.6,0,0,1,0,1.5,0
71,2025-06-01,Customer Support,1,4,2.2,4.7,0.7,0,0,0,0,9.4,0
71,2025-07-01,Customer Support,0,3,2.8,4.1,0.8,0,0,0,0,3.4,0
71,2025-08-01,Customer Support,0,1,2.2,5.0,0.9,0,1,0,0,4.6,0
71,2025-09-01,Customer Support,1,2,2.7,5.0,1.0,0,0,1,0,3.3,0
71,2025-10-01,Customer Support,1,3,2.7,4.6,1.1,0,0,1,0,4.3,0
71,2025-11-01,Customer Support,0,2,2.3,3.9,1.1,0,0,0,0,3.5,0
71,2025-12-01,Customer Support,1,3,2.2,4.9,1.2,0,0,0,0,7.4,0
72,2025-01-01,Sales,0,5,3.6,4.2,1.5,0,0,0,0,3.1,0
72,2025-02-01,Sales,0,3,3.8,3.4,1.6,0,0,1,0,1.6,0
72,2025-03-01,Sales,1,4,2.6,3.6,1.7,0,0,1,1,11.0,0
72,2025-04-01,Sales,1,4,3.8,3.5,1.8,0,1,1,0,8.3,0
72,2025-05-01,Sales,0,4,3.1,4.9,1.8,0,0,0,1,4.4,0
72,2025-06-01,Sales,0,2,3.0,3.8,1.9,0,1,0,0,5.1,0
72,2025-07-01,Sales,0,3,3.0,3.9,2.0,1,0,0,1,8.2,0
72,2025-08-01,Sales,0,4,2.5,4.2,2.1,0,0,0,1,6.4,0
72,2025-09-01,Sales,1,2,3.0,3.8,2.2,0,0,1,1,6.6,0
72,2025-10-01,Sales,1,3,3.1,3.8,2.2,0,0,0,0,6.7,0
72,2025-11-01,Sales,1,3,3.4,3.9,2.3,0,0,0,0,5.8,0
72,2025-12-01,Sales,1,3,3.7,4.2,2.4,0,0,0,0,4.8,0
73,2025-01-01,Engineering,0,3,2.6,1.9,3.2,0,0,0,0,5.1,0
73,2025-02-01,Engineering,1,2,2.7,3.8,3.3,0,0,1,0,3.6,0
73,2025-03-01,Engineering,0,4,2.8,2.8,3.4,0,0,0,0,4.2,0
73,2025-04-01,Engineering,0,4,2.6,2.6,3.5,0,0,1,0,2.9,0
73,2025-05-01,Engineering,0,3,2.1,4.2,3.5,0,0,1,0,1.9,0
73,2025-06-01,Engineering,0,2,3.3,2.4,3.6,0,1,1,0,3.5,0
73,2025-07-01,Engineering,1,3,2.4,2.7,3.7,0,0,1,0,6.0,0
73,2025-08-01,Engineering,0,2,3.2,2.9,3.8,0,0,0,0,2.5,0
73,2025-09-01,Engineering,1,3,2.2,3.4,3.9,1,0,0,0,12.9,0
73,2025-10-01,Engineering,0,3,2.7,1.9,4.0,0,0,0,0,4.5,0
73,2025-11-01,Engineering,0,2,3.2,3.3,4.0,0,0,1,0,1.4,0
73,2025-12-01,Engineering,0,4,2.6,2.5,4.1,1,0,0,0,7.2,1
74,2025-01-01,Sales,0,4,5.0,3.4,0.2,0,0,0,0,2.4,0
74,2025-02-01,Sales,0,4,4.6,4.9,0.3,0,0,1,0,1.1,0
74,2025-03-01,Sales,0,3,4.8,4.3,0.4,0,0,1,0,1.0,1
75,2025-01-01,Operations,1,1,3.0,4.0,4.1,0,1,0,0,7.6,0
75,2025-02-01,Operations,1,4,2.4,3.0,4.2,0,0,0,0,9.6,0
75,2025-03-01,Operations,1,3,3.3,4.0,4.3,0,0,1,0,2.9,0
75,2025-04-01,Operations,1,3,2.1,3.1,4.3,0,1,0,0,16.4,1
76,2025-01-01,Operations,0,4,2.9,4.6,5.5,0,0,1,0,1.1,0
76,2025-02-01,Operations,0,3,2.7,4.2,5.6,0,0,1,0,1.2,0
76,2025-03-01,Operations,0,4,3.3,5.0,5.7,0,1,1,0,1.7,0
76,2025-04-01,Operations,0,3,3.2,4.8,5.8,0,0,1,0,0.8,0
76,2025-05-01,Operations,0,2,4.0,3.4,5.8,0,0,0,0,1.3,0
76,2025-06-01,Operations,1,5,2.8,5.0,5.9,0,1,0,0,8.8,0
76,2025-07-01,Operations,1,3,3.3,4.4,6.0,1,1,1,0,6.6,0
76,2025-08-01,Operations,0,3,3.2,4.0,6.1,0,0,1,0,1.0,0
76,2025-09-01,Operations,0,3,3.3,3.9,6.2,0,0,1,0,1.0,0
76,2025-10-01,Operations,0,5,3.0,3.8,6.2,0,0,1,0,1.5,0
76,2025-11-01,Operations,0,4,3.7,4.7,6.3,0,0,1,0,0.8,0
76,2025-12-01,Operations,1,2,3.5,4.8,6.4,0,0,1,0,1.4,0
77,2025-01-01,Engineering,1,3,3.0,2.9,3.4,0,0,0,0,7.7,0
77,2025-02-01,Engineering,0,3,3.1,4.4,3.5,0,0,1,0,1.2,0
77,2025-03-01,Engineering,1,3,3.1,3.2,3.6,0,1,1,0,8.1,0
77,2025-04-01,Engineering,0,4,3.3,3.3,3.6,0,0,1,0,1.8,0
77,2025-05-01,Engineering,1,4,3.9,2.8,3.7,0,0,0,0,6.6,0
77,2025-06-01,Engineering,0,3,2.2,3.3,3.8,0,0,0,1,6.5,0
77,2025-07-01,Engineering,0,4,2.2,3.4,3.9,0,1,1,0,4.9,0
77,2025-08-01,Engineering,0,3,1.8,4.0,4.0,0,0,0,1,6.0,0
77,2025-09-01,Engineering,0,5,2.9,3.7,4.1,0,0,0,0,3.3,0
77,2025-10-01,Engineering,0,2,2.3,3.3,4.2,0,0,0,0,2.9,0
77,2025-11-01,Engineering,0,4,3.1,3.5,4.2,1,1,0,0,8.8,0
77,2025-12-01,Engineering,1,3,3.0,3.1,4.3,0,0,0,0,6.6,0
78,2025-01-01,Customer Support,0,3,2.2,4.3,5.4,0,1,1,0,2.8,0
78,2025-02-01,Customer Support,1,3,3.3,4.1,5.5,0,0,0,0,3.9,0
78,2025-03-01,Customer Support,0,4,3.4,3.7,5.6,0,0,0,0,2.0,0
78,2025-04-01,Customer Support,0,2,2.6,4.2,5.7,0,0,1,0,1.0,0
78,2025-05-01,Customer Support,1,4,3.8,5.0,5.7,0,0,1,0,1.8,0
78,2025-06-01,Customer Support,0,3,3.1,4.4,5.8,0,0,1,0,0.9,0
78,2025-07-01,Customer Support,0,4,2.0,4.1,5.9,0,0,0,0,2.8,0
78,2025-08-01,Customer Support,0,4,2.8,3.2,6.0,0,0,1,0,1.7,0
78,2025-09-01,Customer Support,0,3,2.4,5.0,6.1,0,0,0,0,1.6,0
78,2025-10-01,Customer Support,0,2,3.3,3.1,6.2,0,0,0,0,1.7,0
78,2025-11-01,Customer Support,1,3,3.9,3.8,6.2,0,0,0,0,3.2,0
78,2025-12-01,Customer Support,1,3,3.4,4.2,6.3,0,0,1,1,3.7,0
79,2025-01-01,Sales,0,4,2.8,4.2,2.7,0,0,0,0,3.0,0
79,2025-02-01,Sales,1,2,2.9,3.1,2.8,0,0,0,0,7.0,0
79,2025-03-01,Sales,0,3,3.7,3.9,2.9,0,0,1,0,1.3,0
79,2025-04-01,Sales,0,2,2.9,3.7,3.0,0,0,0,0,2.4,0
79,2025-05-01,Sales,0,4,3.1,3.0,3.0,1,0,1,0,3.8,0
79,2025-06-01,Sales,0,3,3.4,2.6,3.1,0,0,1,0,2.0,0
79,2025-07-01,Sales,0,4,2.3,2.3,3.2,0,0,0,0,5.8,0
79,2025-08-01,Sales,0,2,2.7,3.5,3.3,0,0,0,0,2.7,0
79,2025-09-01,Sales,0,3,2.1,4.2,3.4,0,0,0,0,3.1,0
79,2025-10-01,Sales,0,2,2.6,4.1,3.5,1,0,0,0,3.7,0
79,2025-11-01,Sales,0,3,3.1,3.5,3.5,0,0,0,0,2.6,0
79,2025-12-01,Sales,0,4,2.5,2.3,3.6,0,1,0,1,16.8,0
80,2025-01-01,Engineering,0,2,3.0,4.1,3.0,1,0,1,0,2.1,0
80,2025-02-01,Engineering,0,4,3.5,3.0,3.1,0,0,1,0,2.0,0
80,2025-03-01,Engineering,0,4,3.4,3.5,3.2,0,0,1,0,1.8,0
80,2025-04-01,Engineering,0,3,3.0,2.9,3.2,0,0,0,0,3.4,0
80,2025-05-01,Engineering,0,4,3.0,3.8,3.3,0,0,0,0,3.0,0
80,2025-06-01,Engineering,0,3,3.2,3.8,3.4,0,0,0,0,2.4,0
80,2025-07-01,Engineering,0,3,3.5,2.8,3.5,1,0,0,0,4.6,0
80,2025-08-01,Engineering,1,3,3.5,4.0,3.6,0,0,1,0,2.9,0
80,2025-09-01,Engineering,0,2,3.7,3.6,3.7,0,0,1,0,1.1,0
80,2025-10-01,Engineering,1,3,3.2,2.6,3.8,0,0,0,0,7.5,0
80,2025-11-01,Engineering,1,3,3.9,3.8,3.8,0,0,0,0,4.3,0
80,2025-12-01,Engineering,0,3,4.3,3.4,3.9,0,0,1,0,1.1,0
81,2025-01-01,Operations,0,2,3.6,4.3,1.1,0,0,1,0,1.2,0
81,2025-02-01,Operations,0,2,3.4,3.0,1.2,0,1,1,1,6.7,0
81,2025-03-01,Operations,0,3,3.8,4.9,1.3,0,1,1,1,3.9,0
81,2025-04-01,Operations,0,2,4.2,3.9,1.4,0,0,0,0,1.8,0
81,2025-05-01,Operations,0,3,3.4,3.7,1.4,0,0,0,0,2.9,0
81,2025-06-01,Operations,0,4,4.1,4.4,1.5,0,0,1,0,1.3,0
81,2025-07-01,Operations,1,4,2.6,4.0,1.6,0,0,0,1,15.4,0
81,2025-08-01,Operations,1,4,3.8,4.8,1.7,0,0,1,0,3.0,0
81,2025-09-01,Operations,1,5,4.9,4.3,1.8,0,0,1,0,2.7,0
81,2025-10-01,Operations,0,3,4.0,4.3,1.9,0,0,1,0,1.1,0
81,2025-11-01,Operations,1,3,4.1,4.6,1.9,0,0,0,0,3.9,0
81,2025-12-01,Operations,0,2,3.4,3.6,2.0,1,0,1,0,2.4,0
82,2025-01-01,Engineering,0,3,3.5,3.5,0.8,0,0,0,0,3.2,0
82,2025-02-01,Engineering,0,4,3.2,3.9,0.9,0,0,0,0,3.6,0
82,2025-03-01,Engineering,0,2,2.5,3.8,1.0,0,0,0,0,3.4,0
82,2025-04-01,Engineering,0,2,2.9,3.2,1.1,0,1,0,0,6.9,0
82,2025-05-01,Engineering,0,4,3.6,4.2,1.1,0,0,0,0,2.8,0
82,2025-06-01,Engineering,0,2,3.6,3.0,1.2,0,0,1,0,1.8,0
82,2025-07-01,Engineering,0,2,2.1,3.5,1.3,1,0,0,0,6.7,0
82,2025-08-01,Engineering,0,4,3.6,3.3,1.4,0,0,0,1,6.2,0
82,2025-09-01,Engineering,0,3,3.3,3.3,1.5,0,0,0,0,3.3,0
82,2025-10-01,Engineering,0,2,2.9,2.7,1.6,1,1,0,0,11.7,0
82,2025-11-01,Engineering,0,3,3.0,4.4,1.6,0,1,0,0,5.2,0
82,2025-12-01,Engineering,0,2,2.9,4.7,1.7,0,0,1,0,1.3,0
83,2025-01-01,Sales,1,3,2.0,4.2,3.7,0,0,0,0,7.2,0
83,2025-02-01,Sales,0,2,1.8,4.0,3.8,0,0,0,0,3.0,0
83,2025-03-01,Sales,0,3,1.9,3.5,3.9,0,1,0,1,12.6,0
83,2025-04-01,Sales,0,5,2.8,5.0,4.0,0,0,0,0,2.4,0
83,2025-05-01,Sales,0,2,2.3,4.5,4.0,0,0,0,0,2.1,0
83,2025-06-01,Sales,1,3,1.1,4.5,4.1,0,0,1,0,5.3,0
83,2025-07-01,Sales,0,4,2.3,4.9,4.2,0,1,0,0,4.8,0
83,2025-08-01,Sales,0,4,2.0,5.0,4.3,0,0,0,0,2.6,0
83,2025-09-01,Sales,1,2,2.7,4.5,4.4,0,0,1,0,2.6,0
83,2025-10-01,Sales,0,3,2.0,3.3,4.5,0,0,0,0,3.6,0
83,2025-11-01,Sales,0,4,2.7,3.7,4.5,0,1,0,1,10.0,1
84,2025-01-01,Customer Support,0,3,4.4,4.7,5.0,0,0,0,0,1.0,0
84,2025-02-01,Customer Support,1,3,4.1,3.8,5.1,1,0,0,0,5.5,0
84,2025-03-01,Customer Support,1,2,4.9,3.9,5.2,0,0,1,0,1.3,0
84,2025-04-01,Customer Support,1,2,4.9,4.0,5.2,0,0,0,0,2.1,0
84,2025-05-01,Customer Support,0,4,4.6,3.7,5.3,0,0,1,0,0.9,0
84,2025-06-01,Customer Support,1,3,5.0,3.0,5.4,0,0,1,0,1.9,0
84,2025-07-01,Customer Support,1,3,5.0,3.1,5.5,0,0,1,0,1.8,0
84,2025-08-01,Customer Support,0,5,5.0,3.4,5.6,0,0,1,0,0.9,0
84,2025-09-01,Customer Support,0,3,4.5,3.4,5.7,0,0,1,1,1.4,0
84,2025-10-01,Customer Support,0,3,4.4,4.5,5.8,0,0,0,0,1.0,0
84,2025-11-01,Customer Support,0,4,4.9,2.7,5.8,0,0,1,0,1.0,0
84,2025-12-01,Customer Support,1,2,4.6,3.4,5.9,0,0,1,0,1.6,0
85,2025-01-01,Customer Support,0,2,4.4,2.7,1.5,0,0,0,0,2.3,0
85,2025-02-01,Customer Support,1,3,4.9,3.0,1.6,1,0,1,0,4.9,0
85,2025-03-01,Customer Support,0,4,4.0,3.0,1.7,0,0,1,0,2.0,0
85,2025-04-01,Customer Support,1,4,3.4,4.5,1.8,0,0,0,0,6.0,0
85,2025-05-01,Customer Support,0,2,4.0,3.0,1.8,0,0,1,0,1.5,0
85,2025-06-01,Customer Support,1,4,4.0,3.7,1.9,0,0,0,0,6.1,0
85,2025-07-01,Customer Support,0,3,3.7,4.1,2.0,0,1,0,0,4.2,0
85,2025-08-01,Customer Support,0,4,3.9,2.8,2.1,0,0,1,0,2.1,0
85,2025-09-01,Customer Support,1,2,3.0,3.5,2.2,0,0,0,0,6.5,0
85,2025-10-01,Customer Support,0,2,4.1,3.4,2.2,0,0,0,0,1.9,0
85,2025-11-01,Customer Support,0,3,3.5,3.7,2.3,0,1,0,0,4.9,0
85,2025-12-01,Customer Support,0,4,4.4,3.1,2.4,0,0,0,0,2.5,0
86,2025-01-01,Operations,0,3,4.1,2.3,1.5,0,0,1,0,2.1,0
86,2025-02-01,Operations,0,3,3.7,2.0,1.6,0,1,0,0,8.0,0
86,2025-03-01,Operations,0,1,4.6,2.6,1.7,0,0,1,0,1.2,0
86,2025-04-01,Operations,0,2,5.0,2.7,1.8,0,0,0,0,1.8,0
86,2025-05-01,Operations,0,2,3.8,2.0,1.8,0,1,1,1,7.3,0
86,2025-06-01,Operations,0,4,3.6,3.4,1.9,0,0,1,0,2.0,0
86,2025-07-01,Operations,0,4,3.9,3.2,2.0,0,0,0,0,3.0,0
86,2025-08-01,Operations,0,2,4.3,3.4,2.1,0,0,0,0,1.8,0
86,2025-09-01,Operations,1,4,3.4,2.4,2.2,0,0,1,1,11.2,0
86,2025-10-01,Operations,0,4,4.5,2.2,2.2,0,0,1,0,2.0,0
86,2025-11-01,Operations,1,4,3.8,2.2,2.3,0,0,1,0,5.9,0
86,2025-12-01,Operations,0,3,3.5,3.3,2.4,0,1,1,1,6.0,0
87,2025-01-01,Sales,0,3,2.6,4.6,2.6,0,0,0,0,2.5,0
87,2025-02-01,Sales,1,3,1.0,3.2,2.7,1,1,0,0,35.8,0
87,2025-03-01,Sales,1,4,2.8,3.7,2.8,0,0,0,0,8.1,0
87,2025-04-01,Sales,0,3,1.9,3.3,2.9,0,0,0,0,4.5,0
87,2025-05-01,Sales,0,4,1.1,3.6,2.9,1,1,0,0,18.0,0
87,2025-06-01,Sales,0,5,2.8,4.5,3.0,0,0,0,0,3.1,0
87,2025-07-01,Sales,0,4,2.0,3.5,3.1,0,1,0,0,8.9,0
87,2025-08-01,Sales,0,4,3.0,4.1,3.2,0,0,0,0,2.8,0
87,2025-09-01,Sales,0,3,2.9,2.6,3.3,0,0,0,0,3.8,0
87,2025-10-01,Sales,0,5,2.0,3.7,3.4,0,1,0,0,9.4,0
87,2025-11-01,Sales,0,2,2.1,3.4,3.4,1,0,0,0,5.4,0
87,2025-12-01,Sales,0,3,2.4,3.0,3.5,0,1,0,0,7.5,0
88,2025-01-01,Customer Support,0,4,2.9,3.2,4.1,0,1,0,0,6.5,0
88,2025-02-01,Customer Support,1,3,2.4,3.0,4.2,1,0,1,1,14.3,0
88,2025-03-01,Customer Support,0,2,2.4,2.8,4.3,0,1,0,0,6.3,0
88,2025-04-01,Customer Support,1,2,2.4,3.0,4.3,1,1,1,0,13.5,0
88,2025-05-01,Customer Support,0,4,2.1,3.0,4.4,1,0,1,1,7.8,0
88,2025-06-01,Customer Support,0,2,2.0,2.2,4.5,0,0,1,0,2.7,0
88,2025-07-01,Customer Support,0,4,2.4,2.6,4.6,0,1,0,0,8.5,0
88,2025-08-01,Customer Support,1,3,2.3,3.5,4.7,1,0,0,0,11.2,0
88,2025-09-01,Customer Support,0,3,2.1,3.4,4.8,0,1,0,0,6.4,0
88,2025-10-01,Customer Support,0,4,1.9,2.9,4.8,1,0,1,0,4.7,0
88,2025-11-01,Customer Support,1,2,3.2,3.8,4.9,0,0,0,0,4.1,0
88,2025-12-01,Customer Support,0,3,1.5,2.3,5.0,0,0,0,1,9.4,0
89,2025-01-01,Sales,0,4,3.4,3.8,5.3,0,0,0,0,2.1,0
89,2025-02-01,Sales,1,4,3.5,3.6,5.4,0,0,0,0,5.0,0
89,2025-03-01,Sales,1,3,2.7,4.4,5.5,0,0,0,0,4.4,1
90,2025-01-01,Engineering,0,4,3.3,2.4,3.3,0,0,1,0,2.5,0
90,2025-02-01,Engineering,0,5,2.7,3.8,3.4,0,0,1,1,4.1,0
90,2025-03-01,Engineering,0,2,3.1,2.8,3.5,0,0,1,0,1.7,0
90,2025-04-01,Engineering,0,4,3.7,2.7,3.5,0,0,1,0,1.9,0
90,2025-05-01,Engineering,1,3,2.3,3.2,3.6,0,0,0,0,8.7,0
90,2025-06-01,Engineering,1,3,2.8,2.8,3.7,0,0,0,0,8.2,0
90,2025-07-01,Engineering,0,3,3.1,4.0,3.8,0,0,1,0,1.4,0
90,2025-08-01,Engineering,1,3,2.8,3.5,3.9,0,0,0,0,6.6,0
90,2025-09-01,Engineering,0,2,2.9,3.7,4.0,0,0,0,0,2.2,0
90,2025-10-01,Engineering,0,3,2.5,2.8,4.0,0,0,0,1,6.6,0
90,2025-11-01,Engineering,0,4,3.5,3.5,4.1,0,0,0,0,2.5,0
90,2025-12-01,Engineering,1,3,3.1,3.9,4.2,0,0,1,0,3.2,0
91,2025-01-01,Engineering,0,4,3.2,4.1,3.0,0,1,1,0,3.2,0
91,2025-02-01,Engineering,0,2,3.4,3.4,3.1,0,0,1,0,1.4,0
91,2025-03-01,Engineering,0,4,4.5,4.6,3.2,0,0,0,0,1.4,0
91,2025-04-01,Engineering,0,3,3.2,3.5,3.2,0,1,1,0,3.2,0
91,2025-05-01,Engineering,0,3,3.4,3.8,3.3,0,0,1,0,1.4,0
91,2025-06-01,Engineering,1,3,3.1,3.5,3.4,0,0,1,0,3.9,0
91,2025-07-01,Engineering,1,3,4.0,3.4,3.5,0,0,1,0,3.0,0
91,2025-08-01,Engineering,0,3,2.0,3.6,3.6,0,1,0,0,7.2,0
91,2025-09-01,Engineering,0,3,3.1,3.7,3.7,0,0,1,0,1.5,0
91,2025-10-01,Engineering,0,3,4.2,3.7,3.8,0,0,0,0,1.7,0
91,2025-11-01,Engineering,0,3,4.1,2.9,3.8,0,0,1,0,1.3,0
91,2025-12-01,Engineering,1,4,3.0,3.3,3.9,0,0,0,0,7.5,0
92,2025-01-01,Operations,1,3,2.1,3.0,3.5,1,0,1,0,9.9,0
92,2025-02-01,Operations,1,3,3.0,3.1,3.6,0,0,0,0,7.2,1
93,2025-01-01,Engineering,1,5,2.8,4.2,4.9,0,0,0,0,6.4,0
93,2025-02-01,Engineering,1,2,2.4,3.6,5.0,0,0,0,0,5.6,0
93,2025-03-01,Engineering,1,2,2.6,3.9,5.1,0,0,1,1,5.3,0
93,2025-04-01,Engineering,0,3,2.8,3.0,5.2,1,0,1,0,2.8,0
93,2025-05-01,Engineering,0,3,3.9,4.0,5.2,0,0,1,0,0.9,0
93,2025-06-01,Engineering,1,5,1.8,3.3,5.3,0,0,0,1,18.2,0
93,2025-07-01,Engineering,0,4,4.0,4.2,5.4,0,0,1,0,0.9,0
93,2025-08-01,Engineering,0,4,4.0,3.0,5.5,0,0,0,0,2.1,0
93,2025-09-01,Engineering,1,3,3.1,3.6,5.6,0,0,1,0,3.0,0
93,2025-10-01,Engineering,0,1,3.6,3.9,5.7,0,0,1,0,0.7,0
93,2025-11-01,Engineering,0,2,3.2,3.2,5.7,0,0,1,0,1.1,0
93,2025-12-01,Engineering,0,2,3.5,3.3,5.8,0,0,1,0,1.0,0
94,2025-01-01,Customer Support,0,4,2.2,4.9,3.3,1,1,0,0,8.8,0
94,2025-02-01,Customer Support,0,2,2.5,3.6,3.4,1,0,1,0,2.8,0
94,2025-03-01,Customer Support,1,3,3.6,3.7,3.5,0,0,1,0,3.1,0
94,2025-04-01,Customer Support,0,3,2.5,3.6,3.5,1,0,0,0,5.1,0
94,2025-05-01,Customer Support,0,4,1.7,3.7,3.6,0,0,1,0,2.8,0
94,2025-06-01,Customer Support,0,4,3.0,4.0,3.7,0,1,0,0,5.2,1
95,2025-01-01,Engineering,1,3,2.7,3.7,3.1,0,0,1,0,4.4,0
95,2025-02-01,Engineering,0,4,3.2,3.8,3.2,0,0,1,0,1.7,0
95,2025-03-01,Engineering,1,1,2.7,4.5,3.3,0,0,0,0,4.1,0
95,2025-04-01,Engineering,1,3,2.4,2.7,3.4,1,0,0,0,15.3,0
95,2025-05-01,Engineering,0,3,2.3,4.7,3.4,0,0,0,0,2.5,0
95,2025-06-01,Engineering,0,4,2.0,3.4,3.5,0,0,0,0,4.6,0
95,2025-07-01,Engineering,0,4,3.0,3.8,3.6,0,0,0,0,2.9,0
95,2025-08-01,Engineering,0,5,2.7,3.6,3.7,1,0,0,0,6.2,0
95,2025-09-01,Engineering,0,4,3.0,4.5,3.8,0,0,0,0,2.3,0
95,2025-10-01,Engineering,0,2,3.8,4.6,3.9,0,0,1,0,0.8,0
95,2025-11-01,Engineering,0,3,2.4,3.7,3.9,0,0,0,0,3.0,0
95,2025-12-01,Engineering,1,4,2.8,4.3,4.0,0,1,1,1,12.5,0
96,2025-01-01,Sales,0,2,3.6,2.4,5.1,0,0,1,0,1.3,1
97,2025-01-01,Engineering,1,4,3.0,3.4,4.1,0,0,1,0,4.5,0
97,2025-02-01,Engineering,1,4,3.6,2.5,4.2,0,1,0,0,14.0,0
97,2025-03-01,Engineering,1,4,2.6,3.0,4.3,0,0,1,0,5.6,0
97,2025-04-01,Engineering,0,3,3.0,4.4,4.3,0,1,1,0,2.3,0
97,2025-05-01,Engineering,0,3,3.4,4.0,4.4,0,0,0,0,1.9,0
97,2025-06-01,Engineering,0,3,3.1,3.7,4.5,0,0,1,0,1.4,0
97,2025-07-01,Engineering,0,3,2.5,2.5,4.6,0,1,0,0,7.4,0
97,2025-08-01,Engineering,1,4,2.5,2.6,4.7,0,1,0,1,28.5,1
98,2025-01-01,Sales,0,5,2.8,3.7,1.7,0,0,0,0,4.5,0
98,2025-02-01,Sales,0,2,2.7,3.1,1.8,0,0,0,0,3.6,0
98,2025-03-01,Sales,0,3,1.9,3.9,1.9,0,1,1,1,9.0,0
98,2025-04-01,Sales,1,5,2.6,2.8,1.9,0,0,0,0,13.8,0
98,2025-05-01,Sales,0,3,2.9,2.3,2.0,0,0,0,0,4.8,0
98,2025-06-01,Sales,1,2,3.4,2.3,2.1,0,0,1,0,5.1,0
98,2025-07-01,Sales,0,3,2.1,3.3,2.2,1,0,0,0,7.3,0
98,2025-08-01,Sales,0,4,3.7,2.8,2.3,0,0,1,0,2.2,0
98,2025-09-01,Sales,1,4,3.1,3.4,2.4,0,0,1,0,5.3,0
98,2025-10-01,Sales,1,3,2.8,4.0,2.5,0,0,0,0,6.7,0
98,2025-11-01,Sales,0,4,3.0,3.7,2.5,0,0,1,0,2.1,0
98,2025-12-01,Sales,1,4,3.2,2.9,2.6,0,0,0,0,9.1,0
99,2025-01-01,Engineering,1,3,3.7,1.7,3.3,0,0,0,0,8.7,0
99,2025-02-01,Engineering,0,1,2.3,1.9,3.4,0,0,0,0,4.2,0
99,2025-03-01,Engineering,1,3,2.5,2.2,3.5,0,0,0,0,10.9,0
99,2025-04-01,Engineering,0,3,3.3,2.0,3.5,0,0,1,0,2.4,0
99,2025-05-01,Engineering,1,4,2.5,1.6,3.6,0,1,0,0,25.2,0
99,2025-06-01,Engineering,0,2,2.9,1.9,3.7,0,0,0,1,6.7,0
99,2025-07-01,Engineering,0,3,2.1,1.6,3.8,0,1,0,0,11.7,0
99,2025-08-01,Engineering,1,4,3.7,1.6,3.9,0,0,1,0,6.0,0
99,2025-09-01,Engineering,1,3,3.5,1.8,4.0,0,1,0,1,25.1,0
99,2025-10-01,Engineering,1,1,2.8,2.4,4.0,0,0,0,0,6.7,0
99,2025-11-01,Engineering,1,3,1.9,2.0,4.1,0,1,0,1,35.3,0
99,2025-12-01,Engineering,1,3,3.1,1.4,4.2,0,0,1,0,6.5,0
100,2025-01-01,Sales,0,2,2.2,4.3,1.0,0,0,0,0,3.3,0
100,2025-02-01,Sales,0,5,2.4,3.9,1.1,0,0,0,0,5.3,0
100,2025-03-01,Sales,1,3,2.4,3.7,1.2,0,1,1,0,11.5,0
100,2025-04-01,Sales,0,4,1.5,3.2,1.2,0,0,0,0,7.4,1
101,2025-01-01,Engineering,0,5,4.2,4.8,5.0,0,0,1,0,0.8,0
101,2025-02-01,Engineering,0,3,4.2,4.7,5.1,0,0,0,0,1.1,0
101,2025-03-01,Engineering,0,4,3.7,3.9,5.2,0,0,0,0,1.8,0
101,2025-04-01,Engineering,0,2,3.3,3.7,5.2,0,0,0,1,3.0,0
101,2025-05-01,Engineering,0,3,3.0,3.6,5.3,0,0,1,0,1.3,0
101,2025-06-01,Engineering,1,3,4.5,4.5,5.4,0,0,1,0,1.4,0
101,2025-07-01,Engineering,1,4,4.6,4.3,5.5,0,0,0,0,2.8,0
101,2025-08-01,Engineering,0,3,4.6,3.4,5.6,0,0,0,0,1.3,0
101,2025-09-01,Engineering,0,2,4.7,4.2,5.7,0,0,1,0,0.5,0
101,2025-10-01,Engineering,0,3,4.7,4.6,5.8,0,0,0,0,0.8,0
101,2025-11-01,Engineering,0,3,3.4,4.5,5.8,0,0,1,0,0.8,0
101,2025-12-01,Engineering,0,3,4.5,3.7,5.9,0,0,1,0,0.7,0
102,2025-01-01,Engineering,0,3,2.6,3.5,0.4,0,0,0,0,4.5,0
102,2025-02-01,Engineering,1,4,2.6,2.8,0.5,0,0,0,0,14.1,0
102,2025-03-01,Engineering,0,4,3.9,3.7,0.6,0,0,0,0,3.1,0
102,2025-04-01,Engineering,0,2,3.0,3.5,0.7,0,0,0,0,3.3,0
102,2025-05-01,Engineering,0,3,3.4,3.8,0.7,0,0,1,0,1.9,0
102,2025-06-01,Engineering,1,4,3.3,3.1,0.8,0,0,1,0,6.4,0
102,2025-07-01,Engineering,1,5,4.1,2.8,0.9,0,0,0,0,9.7,0
102,2025-08-01,Engineering,0,4,3.6,2.9,1.0,0,0,0,0,4.1,0
102,2025-09-01,Engineering,0,4,3.7,3.7,1.1,0,1,0,0,6.1,0
102,2025-10-01,Engineering,0,2,4.3,3.2,1.1,0,0,1,0,1.3,0
102,2025-11-01,Engineering,0,5,3.2,3.4,1.2,0,0,0,0,4.6,1
